query_id,query,recall_at_top100,num_relevant_chunks,num_total_candidates,std_norm_top100,entropy_norm_top100,slope_norm_top100,top_vs_rest_ratio_top100,section_diversity_top100,query_token_len,num_top_candidates
11,Jaké jsou definované provozní stavy reaktoru VR-1?,1.0,4,100,0.14589761536946788,4.183828418666659,-0.004019583280620178,7.790556590572639,0.86,7,100
12,Co se rozumí abnormálním provozem reaktoru VR-1?,1.0,2,100,0.15575202000763858,4.163419239758139,-0.004398390226654089,7.298159318747698,0.84,7,100
13,Jaké nové technologie byly zavedeny na reaktoru v letech 2008-2018?,1.0,3,100,0.1939450760208044,3.9488668967322753,-0.00486264615173447,7.8412175837956735,0.86,10,100
14,Jaké jsou základní principy bezpečného využívání jaderné energie dle § 45 atomového zákona?,1.0,4,100,0.24864943333917283,4.301444414384511,-0.008228149553184247,3.1687396646593595,0.71,13,100
15,Jak je zajištěna jaderná bezpečnost z hlediska schopnosti a stavu zařízení?,0.6666666666666666,3,100,0.22104147720148076,4.184774924846627,-0.00685570061858095,4.532241318321929,0.82,11,100
16,Jaká technická opatření jsou zavedena pro radiační ochranu?,0.6666666666666666,3,100,0.21147387067096676,4.269516905212005,-0.006924745029129589,3.9700316707946075,0.78,8,100
17,Jak je zajištěna fyzická ochrana (zabezpečení) reaktoru?,1.0,5,100,0.2383731875535194,4.14233051888197,-0.007415301390023984,4.3939738037260945,0.83,7,100
18,Jaké radiační mimořádné události jsou uvažovány ve vnitřním havarijním plánu?,1.0,3,100,0.21339916703571665,4.183683402910644,-0.006383305220833055,4.887282351134254,0.81,10,100
19,Jaká vybraná zařízení reaktoru patří do bezpečnostní třídy 2?,1.0,1,100,0.17441869357015022,4.000301630986276,-0.004267420406616845,8.578087125671207,0.89,9,100
20,Jaká vybraná zařízení reaktoru patří do bezpečnostní třídy 3?,1.0,1,100,0.17917946374319324,3.9475093822780964,-0.004415021556667804,8.693859770593997,0.9,9,100
21,Jaké je seismické ohrožení lokality reaktoru (hodnoty SL-1 a SL-2)?,1.0,2,100,0.1786411848948618,4.094443071689273,-0.004992524115349091,6.856554381509302,0.76,10,100
22,Hrozí reaktoru nebezpečí z hlediska povodní?,1.0,3,100,0.18926108452542226,4.108934182950352,-0.005707816445473253,5.966826676216088,0.86,6,100
23,Jaké jsou hydrogeologické poměry v lokalitě reaktoru (hladina podzemní vody)?,1.0,4,100,0.22064715142032898,4.175800326080756,-0.006795391135642018,4.641775439923389,0.77,10,100
24,"Jaké jsou klimatické podmínky v lokalitě (teploty, srážky, vítr)?",1.0,5,100,0.2071735481812559,4.1521544961053145,-0.006320771800852074,5.118359843894967,0.83,9,100
25,Je reaktor ohrožen pádem letadla?,0.3333333333333333,3,100,0.17755039087202368,4.155178648329223,-0.004877543732254441,6.571663246153368,0.83,5,100
26,Jaké jsou rozměry a konstrukce haly těžkých laboratoří?,1.0,3,100,0.1681562770070085,4.158940457607577,-0.005081164071046774,6.3641215216297935,0.79,8,100
27,Jaké další místnosti kromě haly patří k provozu reaktoru?,1.0,2,100,0.1972364153429037,4.143980030700748,-0.006044359403938407,5.388629556493905,0.84,9,100
28,Kde je umístěna rozvodna ovládacího zařízení a co obsahuje?,1.0,1,100,0.14318811375407015,4.223607969202959,-0.00401043884134951,7.437181520542517,0.84,9,100
29,K čemu slouží havarijní jímka a kde se nachází?,1.0,1,100,0.1605221995582984,4.205156425681209,-0.0047214194180575575,6.4330351287649785,0.82,9,100
30,"Jaké jsou parametry reaktorových nádob H01 a H02 (rozměry, materiál)?",1.0,3,100,0.1992381437900651,4.1120419964615085,-0.0059359622450849215,5.70530795968241,0.72,10,100
31,K čemu slouží hradítko koridoru?,1.0,2,100,0.14841222816290583,4.233286018805424,-0.004281195837536513,6.914234074108402,0.7,5,100
32,Popiš vnitřní části reaktorové nádoby H01.,1.0,4,100,0.22128167321832387,4.188740143818704,-0.006882628134408237,4.494781711414116,0.78,6,100
33,Jaké jsou parametry tangenciálního kanálu?,1.0,3,100,0.2316331762993288,4.0359544901340225,-0.0067882969111655094,5.310817267191366,0.68,5,100
34,Jaké vertikální kanály se používají v reaktoru?,1.0,3,100,0.16602614319043915,4.213108234892686,-0.005084125226937895,5.920836108745464,0.77,7,100
35,Kde je umístěno chrániliště paliva a jakou má kapacitu?,1.0,3,100,0.17749231650893518,4.112031089967251,-0.00530815544103341,6.371356294117276,0.82,9,100
36,Jak je řešeno stínění reaktoru (horizontální i vertikální)?,1.0,3,100,0.24027905964211113,4.209803794017123,-0.007573228809956381,3.980113928131892,0.76,8,100
37,Jaké materiály jsou použity pro konstrukční části reaktoru?,1.0,4,100,0.18706924045162782,4.237707528363695,-0.005677413644841936,5.115670542878473,0.83,8,100
38,Popiš konstrukci palivového článku IRT-4M.,1.0,3,100,0.2162902669044377,4.079177764705702,-0.006792090154924388,5.091093867152643,0.74,5,100
39,Jaké je množství uranu 235U v palivových článcích IRT-4M?,1.0,3,100,0.24397648657747892,4.1824246645192895,-0.007808181144401554,3.976959743557948,0.82,9,100
40,Jaké jsou podmínky pro manipulaci s jaderným palivem?,1.0,3,100,0.2033076908687495,4.067131765063892,-0.005735449751505285,6.078001045468649,0.91,8,100
41,Jaké jsou doporučené parametry chladiva pro palivo IRT-4M?,1.0,2,100,0.1673471172888303,4.148461824275329,-0.005128983635859216,6.382007922872754,0.79,8,100
42,Jaké výpočetní kódy se používají pro neutronově-fyzikální výpočty?,1.0,3,100,0.24474623890489008,4.191025589553249,-0.00776004728032694,3.9791491649798663,0.72,8,100
43,Jaké jsou charakteristiky aktivní zóny C12?,1.0,2,100,0.158884848617828,4.19531112747478,-0.004716681685692659,6.5848635547789875,0.77,6,100
44,Popiš konstrukci a funkci absorpčních tyčí UR-70.,1.0,5,100,0.21817385889536484,4.20785427065584,-0.006940605870783461,4.358511558160622,0.8,7,100
45,Jaké jsou typy absorpčních tyčí podle funkce v SOŘ?,1.0,2,100,0.21330990010847778,4.138190721088953,-0.006635936767216629,4.945053193867327,0.8,9,100
46,Jaké jsou tepelné a hydraulické charakteristiky reaktoru (chlazení)?,1.0,2,100,0.20393499449828034,4.060109665781873,-0.005940857192615981,5.989148692973972,0.78,8,100
47,Jaké jsou mezní teploty pro palivo IRT-4M?,1.0,1,100,0.2347384484177904,4.269897663676743,-0.007670673238088311,3.6155443306448225,0.79,7,100
48,Jaké funkce zajišťuje vodní hospodářství reaktoru?,1.0,4,100,0.21543507010641008,4.157779655248034,-0.006743940651911994,4.767346992970737,0.78,6,100
49,Jaké jsou hlavní části vodního hospodářství?,1.0,4,100,0.21998350757316867,4.191289909426462,-0.006756029006443101,4.574048046304847,0.75,6,100
50,Jak funguje systém ochran a řízení (SOŘ) reaktoru?,1.0,3,100,0.21172348461276283,4.202216739935716,-0.006789188801103426,4.491221627751464,0.7,8,100
51,Jak fungují kanály provozního měření výkonu (PMV)?,1.0,2,100,0.2109590863908489,4.151770420640648,-0.006168867906021005,5.221176947103835,0.72,7,100
52,Jak fungují kanály nezávislé výkonové ochrany (NVO)?,1.0,2,100,0.2549469656162415,4.1038707501032246,-0.007945334827111501,4.244903593840017,0.7,7,100
53,Jaká je funkce bezpečnostního řetězce?,1.0,2,100,0.19249822881684409,4.2704860380463705,-0.006107804488242665,4.532817256044597,0.75,5,100
54,Jaké jsou bezpečnostní úrovně pro výkon a rychlost změny výkonu?,1.0,1,100,0.18964066572445565,4.158011906820695,-0.005946418193964929,5.384543578517526,0.8,10,100
55,Jaké jsou varovné úrovně systému řízení?,1.0,1,100,0.1644271096214619,4.165053925402989,-0.0048332590050777354,6.646236352112195,0.73,6,100
56,Co tvoří rozhraní člověk-stroj (HMI) reaktoru?,1.0,4,100,0.15562410921247413,4.072485933453922,-0.004156133101928627,8.499143614700667,0.79,6,100
57,Jak je řešeno zálohované napájení reaktoru (UPS)?,1.0,5,100,0.257769216619886,3.9853222084622146,-0.007241566422053154,5.123842131855853,0.82,7,100
58,Jak je zajištěna diverzita mezi kanály PMV a NVO?,1.0,3,100,0.1776490682545496,4.088003935131109,-0.005223132089560026,6.6765312706235695,0.78,9,100
59,Jaké systémy přenosu dat se používají v SOŘ?,1.0,4,100,0.23740362556962055,4.257805049183484,-0.007447977258516516,3.8016653125360236,0.77,8,100
60,Jak je řešeno skladování jaderného paliva (suchý sklad)?,1.0,2,100,0.19743517585501325,4.183954545273624,-0.006177909418111277,5.038334623247446,0.92,8,100
61,Jaká je podkritičnost trezorů a chrániliště paliva?,1.0,3,100,0.15381204402923263,4.104527522311619,-0.004278328012071213,8.024853176275943,0.91,7,100
62,Jak funguje demineralizační stanice?,1.0,3,100,0.2092938310174272,4.0941309591035875,-0.006361598378634129,5.403351879323663,0.84,4,100
63,K čemu se používá stlačený vzduch na reaktoru?,1.0,1,100,0.20969018157564479,3.9978286299540846,-0.005658968548890708,6.532159760411989,0.8,8,100
64,Jak je řešena vzduchotechnika a aktivní odtah?,1.0,4,100,0.19952980436481482,4.100685922402874,-0.005995337908408542,5.704638023789021,0.79,7,100
65,Jaká jsou protipožární opatření na reaktoru?,1.0,5,100,0.21052659648422786,4.112547011950178,-0.005939440213486156,5.607316221178638,0.78,6,100
66,Jaké komunikační prostředky jsou na reaktoru k dispozici?,1.0,3,100,0.22153315981074714,4.077181364379564,-0.006512974232521559,5.320243846544457,0.78,8,100
67,Jak je využíván reaktor pro výuku studentů?,1.0,4,100,0.25992044958899174,4.156819711104916,-0.00815043062148996,3.9158528348723336,0.75,7,100
68,Jaké experimentální úlohy se na reaktoru provádějí?,1.0,5,100,0.21552816498581978,4.218680917844162,-0.00687013257361534,4.305284680972433,0.77,7,100
69,Jaké experimentální vybavení je na reaktoru k dispozici?,1.0,3,100,0.21827941317169877,4.194888831620788,-0.006806694479961884,4.505408727984139,0.75,8,100
70,Popiš zařízení 'Dojička' pro studium zpožděných neutronů.,1.0,2,100,0.13148540333703654,4.123089432198775,-0.003555839037043089,9.515976707180304,0.72,7,100
71,Popiš zařízení 'Bublinky' pro studium vlivu varu.,1.0,2,100,0.17248341222740476,3.97175800890874,-0.004369777431865305,8.706926490187762,0.76,7,100
72,Popiš zařízení 'Hopík' pro studium dynamiky.,1.0,2,100,0.13322190321640118,4.0770519392106,-0.0032380860482660546,10.811280514540176,0.79,6,100
73,Jaké jsou cíle radiační ochrany na pracovišti?,1.0,2,100,0.18687540936949903,4.196471592289325,-0.005960287271564165,5.137742937954593,0.83,7,100
74,Jaké jsou principy optimalizace radiační ochrany na VR-1?,1.0,3,100,0.21980015859956425,4.18786466260374,-0.007109691933284515,4.365299871248082,0.76,8,100
75,Kdo zodpovídá za radiační ochranu na pracovišti?,1.0,4,100,0.21005970529307388,4.137022746397346,-0.006332273230991836,5.161483045890446,0.78,7,100
76,Jak je vymezeno kontrolované a sledované pásmo?,1.0,4,100,0.2655123343483743,4.044800514514955,-0.007947689781478116,4.470553690086754,0.75,7,100
77,Jaké zdroje ionizujícího záření se na pracovišti vyskytují?,0.5714285714285714,7,100,0.18243493606874792,4.184922482595297,-0.005499436265930867,5.709551784817596,0.71,8,100
78,Jak probíhá monitorování pracoviště a osob?,1.0,5,100,0.22812623408106658,4.310397035007171,-0.007492165085906117,3.465584762187674,0.67,6,100
79,Jaké jsou referenční úrovně RMS?,1.0,3,100,0.23821275600968647,4.130597107120372,-0.007315687355544169,4.501561842307237,0.79,5,100
80,Jak se nakládá s radioaktivními odpady?,1.0,4,100,0.20762512224504795,4.328495175246436,-0.00688545248966733,3.63799911116584,0.97,6,100
81,Jaká je organizační struktura provozovatele reaktoru?,1.0,5,100,0.20320512819421926,4.251114469274112,-0.0065140590676669614,4.398860716006657,0.75,6,100
82,Jaké jsou povinnosti vedoucího KJR?,1.0,2,100,0.2272032120292061,4.3401574449370965,-0.007649122885403096,3.17548498268969,0.7,5,100
83,Jaké jsou povinnosti vedoucího provozu reaktoru?,1.0,2,100,0.2026092270639166,4.3271821323252935,-0.0067721163288372395,3.639242557268486,0.72,6,100
84,Jaké jsou povinnosti vedoucího směny?,1.0,2,100,0.22118069875450652,4.334627228736377,-0.0071958437322009565,3.390955093446712,0.67,5,100
85,Jaké jsou povinnosti operátora reaktoru?,1.0,1,100,0.1922073137469231,4.269921649959972,-0.006049678258175816,4.606999774771956,0.71,5,100
86,Jak probíhá směnový provoz reaktoru?,1.0,2,100,0.20987043576096356,4.151273777373437,-0.006492411095740715,4.993755639069063,0.77,5,100
87,Co obsahuje směnový příkaz?,1.0,2,100,0.14692977169104207,4.056783765617378,-0.003771831455845643,9.390268051972832,0.93,4,100
88,Jak probíhá odborná příprava pracovníků?,0.6,5,100,0.2346008775029751,4.179012279266382,-0.007461785244863433,4.199760088045465,0.84,5,100
89,Jak je řízena údržba a provozní kontroly?,0.8333333333333334,6,100,0.2050723501260122,4.169523724001953,-0.006413082150824792,4.945342524219827,0.83,7,100
90,Jak jsou řízeny změny na reaktoru a experimenty?,1.0,5,100,0.2232331378960648,4.095483045286895,-0.006679802703797322,5.0999569905536495,0.77,8,100
91,Jak je řízena dokumentace reaktoru (úrovně dokumentace)?,1.0,5,100,0.18718629162489045,4.150468859963518,-0.005281782789712198,6.025314502810211,0.8,7,100
92,Jaké vnitřní předpisy (dílčí provozní předpisy) jsou na reaktoru zavedeny?,1.0,3,100,0.19644861700672678,4.154457373746719,-0.005812079060198092,5.568053453321868,0.8,10,100
93,Jak je řízeno stárnutí zařízení (program řízeného stárnutí)?,0.75,4,100,0.156447450047489,4.116907973058109,-0.00428354199619821,7.884755288109435,0.86,8,100
94,Jak funguje systém zpětné vazby?,0.6666666666666666,3,100,0.15583753170203157,4.172277281351313,-0.004297653552729895,7.348968656630237,0.74,5,100
95,Jaká je role komise pro bezpečný provoz reaktoru?,1.0,4,100,0.21170262521117025,4.020782902528841,-0.005585508459128346,6.429925392587895,0.79,8,100
96,Jak je zajištěna evidence a kontrola jaderných materiálů?,1.0,3,100,0.15480623631087168,4.063487240717146,-0.0040837000890150575,8.68032666205675,0.82,8,100
97,Jaký je vliv provozu reaktoru na životní prostředí a okolí?,0.6666666666666666,3,100,0.19800876126721192,4.194682099180424,-0.005923264080180525,5.1792870783103755,0.77,10,100
98,Jaké jsou základní projektové události v bezpečnostních analýzách?,0.75,4,100,0.2048343405951383,4.257672745960424,-0.006639762391469637,4.240784247706247,0.81,8,100
99,Jaké jsou kritéria přijatelnosti pro palivo při nehodách?,1.0,3,100,0.1701078405609383,4.1969963816610685,-0.005081246044483642,6.069996775151386,0.93,8,100
100,Co se stane při zavedení kladné reaktivity (událost č. 1 a 2)?,0.8,5,100,0.20619869207016686,4.245553129669318,-0.006270951489189312,4.5448334466023335,0.78,12,100
101,Jaké jsou rozšířené projektové podmínky a jejich zvládání?,1.0,5,100,0.21132009827618534,4.121781045464579,-0.00634705711415823,5.261339482099211,0.88,8,100
102,Jaká je struktura a obsah Limitů a podmínek?,0.8333333333333334,6,100,0.21523590945319548,4.1520529868140175,-0.006536552031973167,4.952247492117678,0.93,8,100
103,"Jak je nastaven systém řízení reaktoru (odpovědnosti, procesy)?",1.0,5,100,0.2266740263035913,4.301802786847765,-0.007311750313791936,3.5934951631665966,0.74,8,100
104,Jak je uplatňován odstupňovaný přístup v systému řízení?,1.0,3,100,0.17340066805231202,4.129693455305421,-0.004897787651661528,6.771311404598601,0.92,8,100
105,Jak je řízena a rozvíjena kultura bezpečnosti?,1.0,4,100,0.23540687159649715,4.044060077330075,-0.006787491296180773,5.248724337799737,0.81,7,100
106,Jak probíhá hodnocení účinnosti systému řízení?,1.0,7,100,0.20635143469149322,4.144082631264171,-0.0063806284392241355,5.083478375769176,0.79,6,100
107,Jaká je koncepce a plán vyřazování reaktoru z provozu?,0.8,5,100,0.22282617233958538,4.363385591141216,-0.007358083774255824,3.120188355277143,0.85,9,100
108,Jaké technické prostředky slouží ke zvládání radiační mimořádné události?,1.0,5,100,0.2366444368440263,4.1572676820743775,-0.007428417453638453,4.29966135393356,0.86,9,100
